population,latitude,longitude,Elevation,MAT,MCMT,PPT_wt,PPT_sp,PPT_sm,PPT_at,Nitrogen,CN,pH,Phosphore,Calcium,Magnesium,Sodium,Potassium,Iron,Aluminium,WHC,OC,SOM,Manganese,leaf_Otu0000001,leaf_Otu0000002,leaf_Otu0000003,leaf_Otu0000004,leaf_Otu0000005,leaf_Otu0000006,leaf_Otu0000008,leaf_Otu0000009,leaf_Otu0000010,leaf_Otu0000011,leaf_Otu0000012,leaf_Otu0000013,leaf_Otu0000014,leaf_Otu0000015,leaf_Otu0000016,leaf_Otu0000017,leaf_Otu0000018,leaf_Otu0000022,leaf_Otu0000023,leaf_Otu0000025,leaf_Otu0000027,leaf_Otu0000028,leaf_Otu0000029,leaf_Otu0000030,leaf_Otu0000031,leaf_Otu0000032,leaf_Otu0000033,leaf_Otu0000034,leaf_Otu0000035,leaf_Otu0000036,leaf_Otu0000037,leaf_Otu0000038,leaf_Otu0000042,leaf_Otu0000044,leaf_Otu0000051,leaf_Otu0000052,leaf_Otu0000057,leaf_Otu0000058,leaf_Otu0000063,leaf_Otu0000066,leaf_Otu0000067,leaf_Otu0000068,leaf_Otu0000070,leaf_Otu0000073,leaf_Otu0000074,leaf_Otu0000077,leaf_Otu0000078,leaf_Otu0000084,leaf_Otu0000089,leaf_Otu0000093,leaf_Otu0000094,leaf_Otu0000096,leaf_Otu0000100,leaf_Otu0000101,leaf_Otu0000109,leaf_Otu0000115,leaf_Otu0000116,leaf_Otu0000117,leaf_Otu0000120,leaf_Otu0000137,leaf_Otu0000152,leaf_Otu0000157,leaf_Otu0000179,leaf_Otu0000246,leaf_Otu0000365,root_Otu0000001,root_Otu0000002,root_Otu0000003,root_Otu0000004,root_Otu0000005,root_Otu0000006,root_Otu0000007,root_Otu0000009,root_Otu0000011,root_Otu0000016,root_Otu0000017,root_Otu0000019,root_Otu0000020,root_Otu0000021,root_Otu0000024,root_Otu0000026,root_Otu0000028,root_Otu0000030,root_Otu0000041,root_Otu0000046,root_Otu0000049,root_Otu0000050,root_Otu0000051,root_Otu0000058,root_Otu0000063,root_Otu0000064,root_Otu0000070,root_Otu0000075,root_Otu0000076,root_Otu0000100,root_Otu0000102,root_Otu0000114,root_Otu0000121,root_Otu0000122,root_Otu0000144,root_Otu0000146,root_Otu0000156,root_Otu0000163,root_Otu0000174,root_Otu0000199,root_Otu0000238,root_Otu0000258,root_Otu0000284,root_Otu0000989,plant_OTU1,plant_OTU3,plant_OTU4,plant_OTU7,plant_OTU8,plant_OTU10,plant_OTU15,plant_OTU16,plant_OTU18,plant_OTU20,plant_OTU27,plant_OTU46,plant_OTU49,plant_OTU65,plant_OTU67,plant_OTU71,plant_OTU72,plant_OTU78,plant_OTU83,plant_OTU87,plant_OTU88,plant_OTU100,plant_OTU109,plant_OTU113,plant_OTU114,plant_OTU132,plant_OTU136,plant_OTU143,plant_OTU145,plant_OTU146,plant_OTU147,plant_OTU149,plant_OTU154,plant_OTU159,plant_OTU179,plant_OTU192,plant_OTU196,plant_OTU198,plant_OTU202,plant_OTU203,plant_OTU204,plant_OTU216,plant_OTU223,plant_OTU234,plant_richness,plant_Shannon
LECT-B,0.5884787884507784,-0.7076290774421722,-0.6740576496674058,0.3157894736842133,0.5434782608695652,0.07372654155496063,-0.35734870317002865,0.017216642754662878,-0.2368541380887061,3.1701244813278002,1.946091644204851,-0.09142857142857151,0.17525773195876287,0.07577192650123131,-0.7121387283236994,0.6739884266602488,0.0018034265103695033,0.03802281368821296,0.25609065155807376,-0.686402883783331,5.371681415929204,5.383386581469648,0.2698795180722892,3.938426761477461,1.7867111573374148,0.48777555739242795,-0.2993677534781165,1.0543777119441455,1.9687182343365919,1.2804902079677,0.0,0.0,0.0,0.0,0.5227280749275474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09733202476308,0.0,0.0,0.0,0.572862692253261,0.0,1.70645052352207,0.0,0.0,0.0,0.0,3.6780754850750137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.901503022658729,0.0,0.4454527031192956,0.0,0.0,0.0,0.8633521951105914,0.0,0.0,0.0,0.0,0.985651282956747,0.880858619225478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46528210727238,0.0,0.0,0.0,0.0,0.0,0.0,1.45413602926134,0.0,0.0,0.0,0.0,0.70621502941295,0.0,0.0,1.60350967719231,0.0,0.0,4.72642209136342,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,-0.4219143576826196,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999991,0.6010923692713825
LESP-A,-0.5587991448928148,0.16319653214857469,-0.0679970436067997,0.25910931174089114,0.5217391304347827,-0.4946380697050933,0.11527377521613905,-0.07460545193687218,-0.28623685413808847,-0.19253112033195036,0.8894878706199459,0.09142857142857151,1.8865979381443299,0.8259139988634214,0.23352601156069364,-0.17295470207948185,0.7917042380522987,-0.5247148288973383,-0.8226628895184136,1.231606323882001,-0.04646017699115047,-0.04664536741214065,-0.17991967871485945,-0.09669632940225216,0.0,-0.43177386490136765,0.8862749074611899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6496166925488838,0.0,4.168513941925879,0.0,0.0,1.99800564967724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59828980543604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87258881364464,0.0,3.11235356189083,0.0,0.0,0.0,0.0,0.0,0.0,2.45737446169809,0.0,0.0,3.10573032940284,0.0,0.0,0.0,0.07319570580086658,0.0,-0.15637803904563688,0.0,0.540075104472316,0.0,0.25423009782810996,0.0,0.0,0.0,0.0,0.0,13.0345178249659,0.0,0.0,0.0,0.0,0.0,2.38090921278326,0.0,5.96282613876434,0.0,0.0,0.0,0.0,0.0,0.0,1.8867208043747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219143576826196,38.0,0.0,0.0,0.0,0.0,0.0,-0.9750000000000001,-0.670195760801556
LOUB-A,0.11489564303027969,0.21595953694087286,-0.2749445676274945,0.16194331983805674,-0.08695652173913053,-0.00402144772117932,-0.1440922190201727,-0.32424677187948325,-0.25880201188843177,-0.5829045643153528,0.803234501347709,0.028571428571427963,0.8762886597938143,-0.12881227505209317,-0.5098265895953757,2.7922377675924586,1.2774271115118723,-0.5247148288973383,-0.9767705382436261,0.08807405276792815,-0.42920353982300896,-0.4300319488817892,-0.17991967871485945,0.2717085936672478,0.0,0.30837607918527116,-0.29776190884057663,23.649606036576447,50.077669628309884,0.0,7.40839624645987,0.0,0.0,0.0,0.0,7.167602846905367,0.0,0.0,5.78452159404587,0.0,0.0,0.0,0.0,0.0,4.00515511672734,0.0,0.0,2.76514232314209,0.0,0.0,0.0,0.0,0.766351601515316,0.0,0.0,0.0,1.14149889609811,0.0,0.0,0.0,2.9633308288242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23942624441219604,0.0,0.8478614884491279,0.0,18.1112748278846,16.0302813519503,0.0,7.80012863173508,0.0,0.0,6.70782577174384,0.0,0.0,0.0,0.0,0.0,4.94593782889938,0.0,0.0,0.0,0.0,0.0,0.0,2.54396343708907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7586206896551726,0.0,0.0,0.0,0.0,-0.1574307304785894,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-0.8746132352815128
LOUB-B,0.11542052418645078,0.21570793080511771,-0.2838137472283814,0.17813765182186353,-0.08695652173913053,-0.00670241286863248,-0.1440922190201727,-0.3271162123385938,-0.26063100137174233,-0.14605809128630717,-0.24258760107816707,0.605714285714286,0.3058419243986255,0.8941087327145295,0.32023121387283254,3.0169005764792094,2.995491433724075,0.15969581749049425,0.07025495750708229,0.13752359491339441,-0.32522123893805316,-0.326517571884984,-0.17991967871485945,1.3642709609019141,0.0,-0.4954160448820457,-0.22659035087459997,16.036201507870093,27.75964309371106,0.0,0.967357385896568,0.0,21.8330892584199,0.0,0.0,0.0,0.0,16.7820802756745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45462530339509,0.0,0.0,0.0,6.76964185144951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00817039782391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299920229830053,0.0,-0.4418126578104494,0.0,7.86355624113479,7.20311286436838,0.0,0.898111504373318,20.4948361071442,17.5792452128223,1.99191448986853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68768390618275,0.0,6.90474012943087,0.0,0.0,0.0,0.0,5.15864631131969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909090909090908,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.4219143576826196,0.0,0.0,0.0,0.0,0.0,0.0,-0.4750000000000001,0.2201559058222555
LUNA-A,-0.2143016782513658,-0.6596290167371998,-0.08869179600886919,-0.15384615384615336,-0.326086956521739,-0.2613941018766751,-0.11527377521613816,-0.12338593974175026,-0.0996799268404209,-0.07136929460580937,-0.42587601078167137,0.36571428571428505,0.3745704467353952,0.3864368251562795,0.5283236994219652,0.1105483662776069,1.1956717763751123,0.5323193916349811,0.39886685552407947,0.1447298439460708,-0.338495575221239,-0.34057507987220453,-0.17991967871485945,1.1196178332452156,0.0,0.04467608373424383,-0.15990773057543237,1.6087648082601103,2.2148074843381935,0.0,0.0,2.3973048340300327,2.49223412475376,0.0,3.167327346186633,0.890991364444638,3.9877214325320747,2.2402956436260597,0.0,0.0,2.14537325660462,0.0,0.4371630286631432,0.0,0.0,1.8592038190906408,0.0,0.198913352583443,0.0,0.350534047040222,0.0,2.3554910681966197,0.0,0.0,1.61671791878855,0.0,0.6036761283677846,0.86772490804189,0.0,1.5903279481008035,0.0,0.620648952652128,0.0,0.16931871825865902,0.0,0.0,0.0,1.583027111745418,0.0,0.0,0.206034672203306,0.0,0.0,0.0,0.0,0.248578767785064,0.33820371777063396,0.0,0.0,1.046444604515902,0.0,1.065058528553094,0.56892966580202,0.0,0.398616929888262,1.312348330470062,0.602739059370716,0.0,1.0099895557119447,0.0,0.027247734492269728,0.0,1.208287127090928,0.927808660554212,1.7275771043268275,0.0,3.59678023822618,3.01858636904164,0.0,0.38818399576595997,1.100593283506474,0.0,0.0,0.0,0.0,0.0,0.0,2.75365125016458,0.0,0.7826569801134801,0.81781977797208,0.0,0.8398193988530499,0.0,0.36152781344253404,0.0,0.0,0.617097854385948,0.8129965023980679,0.9006910162559301,0.567135360463908,0.22040993091946023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249194534019132,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,1.0,86.0,5.0,0.0,518.0,0.0,0.0,0.0,-0.4093198992443325,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500000000000001,-0.4023531579714239
LUZE-A,-1.021303649011692,0.18953769768803916,0.8011825572801182,-0.19433198380566716,1.717391304347826,-0.6018766756032167,1.152737752161385,1.0530846484935439,0.13260173754000917,-0.5676348547717843,1.8059299191374658,0.1999999999999998,-0.7938144329896908,-0.9130517143398372,-1.061849710982659,-0.6597241213341061,-0.9828674481514879,0.14448669201520917,0.043059490084985816,-1.1323219584989395,-0.04646017699115047,-0.04792332268370607,-0.17991967871485945,-0.09669632940225216,35.49902225816231,-0.3422593256371864,-0.035729292756441086,0.0,0.0,0.641244899116987,0.0,0.0,0.0,25.738445543818916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16529344309783,0.0,0.0,0.0,1.27232984938909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485982789830965,0.0,0.0,0.0,1.92279044919927,0.0,0.0,0.0,0.0,2.2357978030733663,0.0,0.0,0.837944019456296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,28.5340917983141,0.07181789545528623,0.0,0.0,0.0,4.018799929157191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01679485422971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770299319218066,0.0,0.0,0.0,0.0,1.9683010430095766,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29710144927536225,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.333333333333332,0.0,0.0,0.0,0.0,2.896551724137931,0.0,0.0,16.0,0.0,0.5226700251889168,0.0,0.0,0.0,0.0,0.0,0.0,-0.2250000000000001,0.35296298200954845
LUZE-B,-1.0216741533572258,0.19004570245737332,0.8011825572801182,-0.19433198380566716,1.717391304347826,-0.5938337801608572,1.1642651296829993,1.0530846484935439,0.13808870598994072,-0.5543568464730292,2.247978436657681,0.7028571428571421,-0.5601374570446735,-0.4644819094525478,-0.8826589595375723,-0.3459094041589637,-0.657048391944695,0.9581749049429658,-0.7524079320113315,-0.41463754025102345,0.08185840707964592,0.08242811501597448,-0.17991967871485945,-0.09669632940225216,38.15017689088409,-0.4954160448820457,0.056742978051580725,0.0,0.0,5.21871042911052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1267126513881145,0.0,0.0,0.0,1.53794287359997,0.0,0.0,0.0,0.0,0.0,2.13788447034037,0.0,0.0,0.685676641628405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037703791938215,0.0,0.0,0.0,0.76243621346273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763608897116787,0.0,0.0,0.0,0.0,0.0,0.0,0.898585655211059,-0.02770385187454144,17.8326380329446,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11907887721909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30047372919889,0.0,0.0,0.0,0.0,2.56704621116519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.2,0.0,8.0,0.8,1.4,3.0,0.0,0.0,7.111111111111112,0.0,0.4,2.8,0.0,0.0,0.3405797101449275,0.0,0.0,0.6,0.0,0.0,0.0,18.0,0.1411764705882353,0.0,1.2727272727272725,0.0,8.133333333333333,6.8,0.0,0.0,0.0,1.103448275862069,0.0,0.0,3.2,0.0,0.4143576826196474,0.0,0.0,0.0,0.0,0.0,0.2,-0.20000000000000018,-0.0015020613166710388
LUZE-D,-1.0216741533572258,0.19004570245737332,0.8011825572801182,-0.19433198380566716,1.717391304347826,-0.5938337801608572,1.1642651296829993,1.0530846484935439,0.13808870598994072,-0.6174273858921162,1.5795148247978439,0.76,-0.5395189003436427,-0.5554082212540256,-1.1335260115606938,0.07667064112801769,-0.8963029756537422,1.6806083650190113,-0.41926345609065163,-0.9237341464245618,-0.1880530973451329,-0.18977635782747596,-0.17991967871485945,-0.08447754383255933,17.9194102617204,-0.16515881525418996,0.46956713446697773,0.0,0.0,1.043742085822104,0.0,0.978258227195696,0.0,185.280581467751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7084664502152198,0.0,0.0,0.0,1.2299732800486,0.0,0.81631681691086,0.0,0.0,0.734016011467334,0.427576894068074,0.0,0.20088078544902999,1.55518777071326,0.0,0.0,0.6342270215172,1.2976491257490637,0.0,0.0,2.3085469869207,0.0,0.0,0.0,0.0,0.0,3.5494233178829013,0.0,0.0,0.0,0.15248724269254602,0.0,0.423937782841186,0.0,3.60576752225086,2.222292901141588,0.0,0.0,0.1527217794233574,0.0,0.0,0.80540356625499,0.0,0.0,0.0,0.17971713104221182,0.04204354233867355,9.071764541770241,-0.14980142511830197,0.9909555090359901,0.35079713333349816,0.21277484186491402,4.02475357810591,0.1610196673260464,0.0,0.0,0.0,0.0,0.46447663037840803,0.0,0.387037123555252,0.45268769959311606,0.0,0.41237236871576,0.0,0.6633304618704441,0.0,0.0,0.0,0.0,0.0,0.260094745839778,0.0,0.0,0.256804252436755,0.0,0.6791957642190309,3.038417147071878,0.0,2.6941713290655205,0.1580922148394014,0.20585527157604,1.0664659616441419,1.127706113170247,0.0,0.9623540485655899,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,-0.43450881612090675,0.0,0.0,0.0,0.0,0.0,0.0,-0.8500000000000001,-0.8000458546536039
LUZE-E,-1.021303649011692,0.18953769768803916,0.8011825572801182,-0.19433198380566716,1.717391304347826,-0.6018766756032167,1.152737752161385,1.0530846484935439,0.13260173754000917,-0.4780082987551868,1.6657681940700808,0.4857142857142855,0.127147766323024,-0.6523962871756015,-1.0179190751445089,-0.13194482426682114,-0.8193567778779682,0.22813688212927763,0.20623229461756368,-1.113027749849173,0.01991150442477873,0.01980830670926514,-0.17991967871485945,-0.09669632940225216,52.80626526701186,0.6313735950851981,0.1794678300608672,0.0,0.0,13.5930552448733,0.0,0.8654788876530932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52471742680968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94826120790296,0.0,1.23892905373207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98416908025876,0.0,0.0,1.59578149860086,0.0,0.802430321678036,0.0,0.0,0.0,2.1680826698633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,17.5358477470163,-0.07831404292616055,0.0,0.0,0.0,2.081106394930879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27087843648143,0.0,0.0,0.0,3.68235176393722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29070736439435,0.0,0.0,0.0,0.0,3.581603948910661,0.0,0.0,-0.1,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,35.55555555555556,0.0,0.0,0.0,0.0,0.0,1.6014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.363636363636363,0.0,18.333333333333332,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.49748110831234255,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.18512209337207453
MARS-A,0.23877461301416938,-0.6369237595468055,-0.3458980044345898,0.03238866396761198,-0.021739130434782598,-0.06300268096514673,-0.15561959654178686,-0.03730272596843586,-0.18198445358939155,0.053112033195020794,-0.577897574123989,0.43428571428571416,5.096219931271477,0.5152491002083729,1.5167630057803467,-0.023179496154982025,3.9092275323113905,-0.06844106463878324,0.01586402266288966,0.5085890964561517,-0.32079646017699126,-0.32140575079872213,-0.17991967871485945,4.7949158056281425,0.0,-0.0943546862859586,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1128207508635324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06970198295925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03017336101653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31351271760533,0.0,0.0,0.0,0.0,0.0,0.0,4.14806598415635,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1399999999999997,0.6,3.0,4.0,0.0,5.6,0.0,0.0,0.8,1.3333333333333333,0.1,1.2,0.0,5.0,10.749999999999998,0.8623188405797101,0.2,0.2,0.0,18.999999999999996,0.0,95.76470588235294,9.0,6.447058823529411,0.0,6.181818181818181,0.0,0.6,0.0,0.0,20.4,1.0,0.5241379310344828,9.0,0.48,0.0,18.6,0.6763224181360201,0.6,0.8,0.0,0.0,0.0,24.4,0.25,0.392260848696785
MARS-B,0.23877461301416938,-0.6369237595468055,-0.3458980044345898,0.03238866396761198,-0.021739130434782598,-0.06300268096514673,-0.15561959654178686,-0.03730272596843586,-0.18198445358939155,-0.31867219917012457,2.862533692722371,0.4285714285714296,0.8625429553264607,-0.30763402159499903,-0.04971098265895946,-0.3066825645120709,0.24827171626089525,-0.5247148288973383,-0.9450424929178471,-0.6219599381004078,0.6194690265486724,0.6242811501597444,-0.17991967871485945,3.80185899836005,1.0022520195988487,0.8437948362826219,-0.3664149933880429,0.0,0.0,1.2375256574191,0.0,0.6880949282789003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25992403698904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85625832094529,0.0,0.0,0.0,0.0,0.0,1.0242490542914,0.0,0.0,0.0,2.1701926819457165,9.55365376119958,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13377336929444,0.0,0.0,0.0,0.0,3.07860541930173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.314815096385573,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.6159420289855073,0.0,0.0,0.0,10.0,0.0,4.705882352941176,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.3908045977011496,0.0,1.6,0.0,0.0,0.2959697732997481,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999991,-0.2459330779186269
MART-A,-0.40735549365670076,-0.4031209544578916,-0.13895048041389504,0.12145748987854454,0.17391304347826073,-0.5670241286863265,-0.08645533141210361,0.0,-0.1947873799725652,-0.21908713692946077,0.8463611859838267,-0.3028571428571425,-0.09965635738831606,-0.5849592725895059,-0.808670520231214,4.689390375969456,-0.5981364592726182,-0.1368821292775665,-0.38753541076487247,-1.01626926595373,0.04867256637168132,0.04792332268370607,0.314859437751004,-0.09669632940225216,0.0,1.8095327299702064,1.0367039906045568,0.0,0.0,0.0,0.745657664284735,1.2680709628738862,1.20968736809864,0.0,1.9422903212911522,0.0,3.302245275473952,1.78786585612503,0.0,0.0,0.0,0.0,2.3274824194060906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762362139177896,0.0,0.0,0.0,0.0,0.0,0.935016519616163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86780128832855,0.0,0.0,-0.07105774108745412,0.0,0.37495889147934147,3.57026903555078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3422532191643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.048287374911151,0.0,0.0,0.5,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.206896551724138,242.0,9.6,0.0,0.0,12.222921914357682,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,-1.1156715778286317
